apartment_id,tower_id,block_name,floor_number,unit_number,apartment_type,square_feet,occupancy_status,purchase_year,dataset_version
t02-f19-u02,t02,b,19.0,2,3bhk,1789.0,occupied,2006.0,v1.0.0
t02-f19-u03,t02,b,19.0,3,2bhk,1067.0,occupied,2022.0,v1.0.0
t02-f19-u04,t02,b,19.0,4,2bhk,879.0,occupied,2015.0,v1.0.0
t02-f19-u05,t02,b,19.0,5,2bhk,904.0,vacant,2007.0,v1.0.0
t02-f19-u06,t02,b,19.0,6,1bhk,475.0,occupied,2020.0,v1.0.0
t02-f19-u07,t02,b,19.0,7,1bhk,414.0,occupied,2003.0,v1.0.0
t02-f19-u08,t02,b,19.0,8,1bhk,617.0,occupied,2007.0,v1.0.0
t02-f20-u01,t02,b,20.0,1,penthouse,1968.0,occupied,2022.0,v1.0.0
t02-f20-u02,t02,b,20.0,2,penthouse,1968.0,occupied,2014.0,v1.0.0
t02-f20-u03,t02,b,20.0,3,2bhk,725.0,occupied,2017.0,v1.0.0
t02-f20-u04,t02,b,20.0,4,2bhk,879.0,occupied,2003.0,v1.0.0
t02-f20-u05,t02,b,20.0,5,2bhk,933.0,occupied,2004.0,v1.0.0
t02-f20-u06,t02,b,20.0,6,1bhk,637.0,vacant,2021.0,v1.0.0
t02-f20-u07,t02,b,20.0,7,1bhk,671.0,occupied,2017.0,v1.0.0
t02-f20-u08,t02,b,20.0,8,1bhk,562.0,occupied,2014.0,v1.0.0
t03-f01-u01,t03,c,11.0,1,3bhk,1716.0,occupied,2013.0,v1.0.0
t03-f01-u02,t03,c,1.0,2,3bhk,1761.0,vacant,2014.0,v1.0.0
t03-f01-u03,t03,c,1.0,3,2bhk,1159.0,occupied,2005.0,v1.0.0
t03-f01-u04,t03,c,1.0,4,2bhk,1080.0,vacant,2015.0,v1.0.0
t03-f01-u05,t03,c,1.0,5,1bhk,930.0,occupied,2008.0,v1.0.0
t03-f01-u06,t03,c,1.0,6,1bhk,526.0,vacant,2020.0,v1.0.0
t03-f01-u07,t03,c,1.0,7,1bhk,541.0,occupied,2011.0,v1.0.0
t03-f01-u08,t03,c,1.0,8,1bhk,648.0,vacant,2011.0,v1.0.0
t03-f02-u01,t03,c,2.0,1,3bhk,879.0,occupied,2008.0,v1.0.0
t03-f02-u02,t03,c,2.0,2,3bhk,1650.0,occupied,2002.0,v1.0.0
t03-f02-u03,t03,c,2.0,3,2bhk,1065.0,occupied,2009.0,v1.0.0
t03-f02-u04,t03,c,2.0,4,2bhk,820.0,occupied,2008.0,v1.0.0
t03-f02-u05,t03,c,2.0,5,2bhk,871.0,occupied,2010.0,v1.0.0
t03-f02-u06,t03,c,2.0,6,1bhk,879.0,vacant,2002.0,v1.0.0
t03-f02-u07,t03,c,2.0,7,1bhk,470.0,occupied,2004.0,v1.0.0
t03-f02-u08,t03,c,2.0,8,1bhk,879.0,occupied,2012.0,v1.0.0
t03-f03-u01,t03,c,11.0,1,3bhk,1356.0,occupied,2022.0,v1.0.0
t03-f03-u02,t03,c,3.0,2,3bhk,1419.0,vacant,2002.0,v1.0.0
t03-f03-u03,t03,c,3.0,3,2bhk,912.0,occupied,2013.0,v1.0.0
t03-f03-u04,t03,c,3.0,4,2bhk,869.0,occupied,2017.0,v1.0.0
t03-f03-u05,t03,c,3.0,5,2bhk,938.0,occupied,2013.0,v1.0.0
t03-f03-u06,t03,c,3.0,6,1bhk,879.0,occupied,2006.0,v1.0.0
t03-f03-u07,t03,c,3.0,7,1bhk,615.0,occupied,2012.0,v1.0.0
t03-f03-u08,t03,c,3.0,8,1bhk,879.0,occupied,2022.0,v1.0.0
t03-f04-u01,t03,c,4.0,1,3bhk,1220.0,occupied,2018.0,v1.0.0
t03-f04-u02,t03,c,4.0,2,3bhk,1589.0,occupied,2015.0,v1.0.0
t03-f04-u03,t03,c,4.0,3,2bhk,703.0,occupied,2011.0,v1.0.0
t03-f04-u04,t03,c,4.0,4,2bhk,852.0,occupied,2012.0,v1.0.0
t03-f04-u05,t03,c,4.0,5,2bhk,1136.0,vacant,2013.0,v1.0.0
t03-f04-u06,t03,c,4.0,6,1bhk,675.0,occupied,2023.0,v1.0.0
t03-f04-u07,t03,c,4.0,7,1bhk,679.0,occupied,2019.0,v1.0.0
t03-f04-u08,t03,c,4.0,8,1bhk,512.0,occupied,2015.0,v1.0.0
t03-f05-u01,t03,c,5.0,1,3bhk,1424.0,occupied,2008.0,v1.0.0
t03-f05-u02,t03,c,5.0,2,1bhk,1646.0,vacant,2015.0,v1.0.0
t03-f05-u03,t03,c,5.0,3,2bhk,714.0,vacant,2012.0,v1.0.0
t03-f05-u04,t03,c,5.0,4,2bhk,872.0,occupied,2021.0,v1.0.0
t03-f05-u05,t03,c,5.0,5,2bhk,1047.0,occupied,2012.0,v1.0.0
t03-f05-u06,t03,c,5.0,6,1bhk,484.0,occupied,2014.0,v1.0.0
t03-f05-u07,t03,c,5.0,7,1bhk,465.0,occupied,2019.0,v1.0.0
t03-f05-u08,t03,c,5.0,8,1bhk,673.0,occupied,2000.0,v1.0.0
t03-f06-u01,t03,c,6.0,1,3bhk,1603.0,occupied,2018.0,v1.0.0
t03-f06-u02,t03,c,6.0,2,3bhk,1777.0,occupied,2021.0,v1.0.0
t03-f06-u03,t03,c,6.0,3,2bhk,713.0,occupied,2002.0,v1.0.0
t03-f06-u04,t03,c,6.0,4,2bhk,1029.0,occupied,2013.0,v1.0.0
t03-f06-u05,t03,c,6.0,5,2bhk,769.0,occupied,2014.0,v1.0.0
t03-f06-u06,t03,c,6.0,6,1bhk,493.0,occupied,2001.0,v1.0.0
t03-f06-u07,t03,c,6.0,7,1bhk,533.0,occupied,2012.0,v1.0.0
t03-f06-u08,t03,c,6.0,8,1bhk,567.0,vacant,2006.0,v1.0.0
t03-f07-u01,t03,c,7.0,1,3bhk,1665.0,occupied,2010.0,v1.0.0
t03-f07-u02,t03,c,7.0,2,3bhk,1545.0,occupied,2012.0,v1.0.0
t03-f07-u03,t03,c,7.0,3,2bhk,842.0,vacant,2013.0,v1.0.0
t03-f07-u04,t03,c,7.0,4,2bhk,829.0,occupied,2002.0,v1.0.0
t03-f07-u05,t03,c,7.0,5,2bhk,940.0,occupied,2000.0,v1.0.0
t03-f07-u06,t03,c,7.0,6,1bhk,676.0,occupied,2001.0,v1.0.0
t03-f07-u07,t03,c,7.0,7,1bhk,579.0,occupied,2007.0,v1.0.0
t03-f07-u08,t03,c,7.0,8,1bhk,435.0,occupied,2020.0,v1.0.0
t03-f08-u01,t03,c,8.0,1,3bhk,1241.0,occupied,2000.0,v1.0.0
t03-f08-u02,t03,c,8.0,2,3bhk,1453.0,occupied,2006.0,v1.0.0
t03-f08-u03,t03,c,8.0,3,2bhk,1129.0,occupied,2011.0,v1.0.0
t03-f08-u04,t03,c,8.0,4,2bhk,1018.0,vacant,2004.0,v1.0.0
t03-f08-u05,t03,c,8.0,5,2bhk,822.0,occupied,2004.0,v1.0.0
t03-f08-u06,t03,c,8.0,6,1bhk,642.0,occupied,2021.0,v1.0.0
t03-f08-u07,t03,c,8.0,7,1bhk,458.0,occupied,2018.0,v1.0.0
t03-f08-u08,t03,c,8.0,8,1bhk,511.0,occupied,2014.0,v1.0.0
t03-f09-u01,t03,c,9.0,1,3bhk,1462.0,occupied,2011.0,v1.0.0
t03-f09-u02,t03,c,9.0,2,3bhk,1371.0,occupied,2019.0,v1.0.0
t03-f09-u03,t03,c,9.0,3,2bhk,1010.0,occupied,2023.0,v1.0.0
t03-f09-u04,t03,c,9.0,4,2bhk,1067.0,occupied,2011.0,v1.0.0
t03-f09-u05,t03,c,9.0,5,2bhk,1098.0,occupied,2005.0,v1.0.0
t03-f09-u06,t03,c,11.0,6,1bhk,559.0,occupied,2003.0,v1.0.0
t03-f09-u07,t03,c,9.0,7,1bhk,696.0,occupied,2000.0,v1.0.0
t03-f09-u08,t03,c,11.0,8,1bhk,559.0,occupied,2018.0,v1.0.0
t03-f10-u01,t03,c,11.0,1,3bhk,1584.0,vacant,2012.0,v1.0.0
t03-f10-u02,t03,c,10.0,2,3bhk,1403.0,vacant,2002.0,v1.0.0
t03-f10-u03,t03,c,10.0,3,2bhk,1003.0,occupied,2022.0,v1.0.0
t03-f10-u04,t03,c,10.0,4,2bhk,1125.0,occupied,2020.0,v1.0.0
t03-f10-u05,t03,c,10.0,5,2bhk,824.0,occupied,2003.0,v1.0.0
t03-f10-u06,t03,c,10.0,6,1bhk,554.0,occupied,2021.0,v1.0.0
t03-f10-u07,t03,c,10.0,7,1bhk,461.0,occupied,2018.0,v1.0.0
t03-f10-u08,t03,c,10.0,8,1bhk,421.0,occupied,2011.0,v1.0.0
t03-f11-u01,t03,c,11.0,1,3bhk,1745.0,vacant,2013.0,v1.0.0
t03-f11-u02,t03,c,11.0,2,3bhk,1579.0,occupied,2002.0,v1.0.0
t03-f11-u03,t03,c,11.0,3,2bhk,959.0,occupied,2020.0,v1.0.0
t03-f11-u04,t03,c,11.0,4,2bhk,874.0,occupied,2000.0,v1.0.0
t03-f11-u05,t03,c,11.0,5,2bhk,1134.0,occupied,2013.0,v1.0.0
t03-f11-u06,t03,c,11.0,6,1bhk,650.0,occupied,2003.0,v1.0.0
t03-f11-u07,t03,c,11.0,7,1bhk,879.0,occupied,2011.0,v1.0.0
t03-f11-u08,t03,c,11.0,8,1bhk,635.0,occupied,2022.0,v1.0.0
t03-f12-u01,t03,c,12.0,1,3bhk,1356.0,occupied,2013.0,v1.0.0
t03-f12-u02,t03,c,12.0,2,3bhk,1380.0,occupied,2011.0,v1.0.0
t03-f12-u03,t03,c,12.0,3,1bhk,967.0,occupied,2020.0,v1.0.0
t03-f12-u04,t03,c,12.0,4,2bhk,838.0,occupied,2019.0,v1.0.0
t03-f12-u05,t03,c,12.0,5,2bhk,1113.0,vacant,2017.0,v1.0.0
t03-f12-u06,t03,c,12.0,6,1bhk,647.0,occupied,2014.0,v1.0.0
t03-f12-u07,t03,c,12.0,7,1bhk,623.0,occupied,2023.0,v1.0.0
t03-f12-u08,t03,c,12.0,8,1bhk,537.0,occupied,2010.0,v1.0.0
t03-f13-u01,t03,c,13.0,1,3bhk,1451.0,vacant,2002.0,v1.0.0
t03-f13-u02,t03,c,11.0,2,3bhk,1485.0,occupied,2014.0,v1.0.0
t03-f13-u03,t03,c,13.0,3,2bhk,824.0,vacant,2014.0,v1.0.0
t03-f13-u04,t03,c,13.0,4,2bhk,991.0,occupied,2019.0,v1.0.0
t03-f13-u05,t03,c,13.0,5,1bhk,1042.0,occupied,2012.0,v1.0.0
t03-f13-u06,t03,c,13.0,6,1bhk,572.0,occupied,2011.0,v1.0.0
t03-f13-u07,t03,c,13.0,7,1bhk,653.0,occupied,2010.0,v1.0.0
t03-f13-u08,t03,c,13.0,8,1bhk,493.0,occupied,2015.0,v1.0.0
t03-f14-u01,t03,c,14.0,1,3bhk,1417.0,occupied,2011.0,v1.0.0
t03-f14-u02,t03,c,14.0,2,3bhk,1464.0,occupied,2010.0,v1.0.0
t03-f14-u03,t03,c,14.0,3,2bhk,843.0,occupied,2019.0,v1.0.0
t03-f14-u04,t03,c,14.0,4,2bhk,1059.0,occupied,2008.0,v1.0.0
t03-f14-u05,t03,c,14.0,5,2bhk,984.0,vacant,2000.0,v1.0.0
t03-f14-u06,t03,c,14.0,6,1bhk,664.0,occupied,2006.0,v1.0.0
t03-f14-u07,t03,c,14.0,7,1bhk,443.0,occupied,2011.0,v1.0.0
t03-f14-u08,t03,c,11.0,8,1bhk,608.0,occupied,2015.0,v1.0.0
t03-f15-u01,t03,c,15.0,1,3bhk,1768.0,vacant,2007.0,v1.0.0
t03-f15-u02,t03,c,15.0,2,3bhk,1687.0,occupied,2020.0,v1.0.0
t03-f15-u03,t03,c,15.0,3,2bhk,1064.0,vacant,2015.0,v1.0.0
t03-f15-u04,t03,c,15.0,4,2bhk,929.0,occupied,2000.0,v1.0.0
t03-f15-u05,t03,c,15.0,5,2bhk,747.0,occupied,2009.0,v1.0.0
t03-f15-u06,t03,c,15.0,6,1bhk,513.0,occupied,2012.0,v1.0.0
t03-f15-u07,t03,c,15.0,7,1bhk,524.0,occupied,2009.0,v1.0.0
t03-f15-u08,t03,c,15.0,8,1bhk,697.0,occupied,2011.0,v1.0.0
t03-f16-u01,t03,c,16.0,1,3bhk,1684.0,occupied,2017.0,v1.0.0
t03-f16-u02,t03,c,16.0,2,3bhk,1743.0,occupied,2011.0,v1.0.0
t03-f16-u03,t03,c,16.0,3,1bhk,917.0,occupied,2023.0,v1.0.0
t03-f16-u04,t03,c,16.0,4,2bhk,981.0,occupied,2010.0,v1.0.0
t03-f16-u05,t03,c,16.0,5,2bhk,879.0,occupied,2022.0,v1.0.0
t03-f16-u06,t03,c,16.0,6,1bhk,632.0,vacant,2008.0,v1.0.0
t03-f16-u07,t03,c,16.0,7,1bhk,556.0,occupied,2008.0,v1.0.0
t03-f16-u08,t03,c,16.0,8,1bhk,518.0,occupied,2011.0,v1.0.0
t03-f17-u01,t03,c,17.0,1,3bhk,1397.0,occupied,2010.0,v1.0.0
t03-f17-u02,t03,c,17.0,2,3bhk,1322.0,occupied,2023.0,v1.0.0
t03-f17-u03,t03,c,17.0,3,2bhk,974.0,occupied,2022.0,v1.0.0
t03-f17-u04,t03,c,17.0,4,1bhk,794.0,occupied,2006.0,v1.0.0
t03-f17-u05,t03,c,17.0,5,2bhk,810.0,occupied,2023.0,v1.0.0
t03-f17-u06,t03,c,17.0,6,1bhk,647.0,occupied,2008.0,v1.0.0
t03-f17-u07,t03,c,17.0,7,1bhk,668.0,occupied,2019.0,v1.0.0
t03-f17-u08,t03,c,17.0,8,1bhk,544.0,occupied,2003.0,v1.0.0
t03-f18-u01,t03,c,18.0,1,3bhk,1398.0,occupied,2009.0,v1.0.0
t03-f18-u02,t03,c,18.0,2,3bhk,1432.0,occupied,2011.0,v1.0.0
t03-f18-u03,t03,c,18.0,3,1bhk,791.0,occupied,2009.0,v1.0.0
t03-f18-u04,t03,c,18.0,4,1bhk,707.0,occupied,2022.0,v1.0.0
t03-f18-u05,t03,c,18.0,5,2bhk,973.0,occupied,2004.0,v1.0.0
t03-f18-u06,t03,c,18.0,6,1bhk,540.0,vacant,2001.0,v1.0.0
t03-f18-u07,t03,c,18.0,7,1bhk,427.0,occupied,2017.0,v1.0.0
t03-f18-u08,t03,c,18.0,8,1bhk,879.0,occupied,2022.0,v1.0.0
t03-f19-u01,t03,c,11.0,1,3bhk,1329.0,occupied,2011.0,v1.0.0
t03-f19-u02,t03,c,19.0,2,3bhk,879.0,occupied,2003.0,v1.0.0
t03-f19-u03,t03,c,19.0,3,2bhk,1146.0,occupied,2000.0,v1.0.0
t03-f19-u04,t03,c,11.0,4,2bhk,993.0,occupied,2009.0,v1.0.0
t03-f19-u05,t03,c,19.0,5,2bhk,940.0,occupied,2015.0,v1.0.0
t03-f19-u06,t03,c,19.0,6,1bhk,625.0,occupied,2010.0,v1.0.0
t03-f19-u07,t03,c,11.0,7,1bhk,494.0,occupied,2001.0,v1.0.0
t03-f19-u08,t03,c,19.0,8,1bhk,529.0,occupied,2015.0,v1.0.0
t03-f20-u01,t03,c,20.0,1,penthouse,1916.0,occupied,2002.0,v1.0.0
t03-f20-u02,t03,c,20.0,2,penthouse,1968.0,occupied,2015.0,v1.0.0
t03-f20-u03,t03,c,20.0,3,1bhk,737.0,occupied,2018.0,v1.0.0
t03-f20-u04,t03,c,20.0,4,2bhk,1022.0,vacant,2011.0,v1.0.0
t03-f20-u05,t03,c,20.0,5,2bhk,879.0,occupied,2004.0,v1.0.0
t03-f20-u06,t03,c,20.0,6,1bhk,476.0,vacant,2018.0,v1.0.0
t03-f20-u07,t03,c,20.0,7,1bhk,879.0,vacant,2002.0,v1.0.0
t03-f20-u08,t03,c,20.0,8,1bhk,527.0,occupied,2003.0,v1.0.0
t04-f01-u01,t04,d,1.0,1,3bhk,1771.0,occupied,2013.0,v1.0.0
t04-f01-u02,t04,d,1.0,2,3bhk,1431.0,occupied,2016.0,v1.0.0
t04-f01-u03,t04,d,1.0,3,2bhk,894.0,occupied,2014.0,v1.0.0
t04-f01-u04,t04,d,1.0,4,2bhk,1165.0,vacant,2014.0,v1.0.0
t04-f01-u05,t04,d,1.0,5,2bhk,852.0,occupied,2018.0,v1.0.0
t04-f01-u06,t04,d,1.0,6,1bhk,619.0,occupied,2009.0,v1.0.0
t04-f01-u07,t04,d,1.0,7,1bhk,691.0,occupied,2019.0,v1.0.0
t04-f01-u08,t04,d,1.0,8,1bhk,430.0,occupied,2019.0,v1.0.0
t04-f02-u01,t04,d,2.0,1,3bhk,879.0,occupied,2006.0,v1.0.0
t04-f02-u02,t04,d,2.0,2,3bhk,1416.0,occupied,2008.0,v1.0.0
t04-f02-u03,t04,d,2.0,3,2bhk,1038.0,occupied,2002.0,v1.0.0
t04-f02-u04,t04,d,2.0,4,2bhk,780.0,vacant,2007.0,v1.0.0
t04-f02-u05,t04,d,2.0,5,2bhk,879.0,occupied,2017.0,v1.0.0
t04-f02-u06,t04,d,2.0,6,1bhk,438.0,vacant,2005.0,v1.0.0
t04-f02-u07,t04,d,2.0,7,1bhk,414.0,occupied,2013.0,v1.0.0
t04-f02-u08,t04,d,2.0,8,1bhk,630.0,occupied,2022.0,v1.0.0
t04-f03-u01,t04,d,3.0,1,3bhk,1681.0,occupied,2009.0,v1.0.0
t04-f03-u02,t04,d,3.0,2,3bhk,1233.0,occupied,2007.0,v1.0.0
t04-f03-u03,t04,d,3.0,3,2bhk,847.0,occupied,2022.0,v1.0.0
t04-f03-u04,t04,d,3.0,4,2bhk,844.0,occupied,2022.0,v1.0.0
t04-f03-u05,t04,d,3.0,5,2bhk,1140.0,vacant,2014.0,v1.0.0
t04-f03-u06,t04,d,3.0,6,1bhk,436.0,occupied,2021.0,v1.0.0
t04-f03-u07,t04,d,3.0,7,1bhk,519.0,vacant,2008.0,v1.0.0
t04-f03-u08,t04,d,3.0,8,1bhk,501.0,occupied,2013.0,v1.0.0
t04-f04-u01,t04,d,4.0,1,3bhk,1317.0,occupied,2017.0,v1.0.0
t04-f04-u02,t04,d,4.0,2,3bhk,1430.0,occupied,2020.0,v1.0.0
t04-f04-u03,t04,d,4.0,3,2bhk,776.0,occupied,2011.0,v1.0.0
t04-f04-u04,t04,d,11.0,4,2bhk,1123.0,vacant,2004.0,v1.0.0
t04-f04-u05,t04,d,4.0,5,2bhk,736.0,occupied,2001.0,v1.0.0
t04-f04-u06,t04,d,4.0,6,1bhk,484.0,occupied,2009.0,v1.0.0
t04-f04-u07,t04,d,4.0,7,1bhk,691.0,occupied,2011.0,v1.0.0
t04-f04-u08,t04,d,4.0,8,1bhk,624.0,occupied,2003.0,v1.0.0
t04-f05-u01,t04,d,5.0,1,3bhk,1679.0,occupied,2022.0,v1.0.0
t04-f05-u02,t04,d,5.0,2,3bhk,1511.0,occupied,2022.0,v1.0.0
t04-f05-u03,t04,d,11.0,3,2bhk,906.0,occupied,2008.0,v1.0.0
t04-f05-u04,t04,d,5.0,4,2bhk,956.0,occupied,2017.0,v1.0.0
t04-f05-u05,t04,d,5.0,5,2bhk,952.0,occupied,2014.0,v1.0.0
t04-f05-u06,t04,d,5.0,6,1bhk,879.0,occupied,2019.0,v1.0.0
t04-f05-u07,t04,d,5.0,7,1bhk,420.0,occupied,2013.0,v1.0.0
t04-f05-u08,t04,d,5.0,8,1bhk,565.0,occupied,2019.0,v1.0.0
t04-f06-u01,t04,d,6.0,1,3bhk,1456.0,occupied,2000.0,v1.0.0
t04-f06-u02,t04,d,6.0,2,3bhk,1293.0,occupied,2007.0,v1.0.0
t04-f06-u03,t04,d,6.0,3,2bhk,1192.0,vacant,2021.0,v1.0.0
t04-f06-u04,t04,d,6.0,4,2bhk,1128.0,occupied,2018.0,v1.0.0
t04-f06-u05,t04,d,6.0,5,2bhk,1000.0,occupied,2000.0,v1.0.0
t04-f06-u06,t04,d,6.0,6,1bhk,537.0,occupied,2011.0,v1.0.0
t04-f06-u07,t04,d,6.0,7,1bhk,420.0,vacant,2005.0,v1.0.0
t04-f06-u08,t04,d,6.0,8,1bhk,640.0,occupied,2011.0,v1.0.0
t04-f07-u01,t04,d,7.0,1,3bhk,1652.0,occupied,2008.0,v1.0.0
t04-f07-u02,t04,d,7.0,2,3bhk,1385.0,occupied,2018.0,v1.0.0
t04-f07-u03,t04,d,7.0,3,2bhk,923.0,occupied,2011.0,v1.0.0
t04-f07-u04,t04,d,7.0,4,2bhk,1116.0,occupied,2015.0,v1.0.0
t04-f07-u05,t04,d,7.0,5,2bhk,1196.0,occupied,2002.0,v1.0.0
t04-f07-u06,t04,d,7.0,6,1bhk,640.0,occupied,2011.0,v1.0.0
t04-f07-u07,t04,d,7.0,7,1bhk,609.0,occupied,2010.0,v1.0.0
t04-f07-u08,t04,d,7.0,8,1bhk,564.0,occupied,2021.0,v1.0.0
t04-f08-u01,t04,d,8.0,1,3bhk,1307.0,occupied,2005.0,v1.0.0
t04-f08-u02,t04,d,11.0,2,3bhk,1537.0,occupied,2013.0,v1.0.0
t04-f08-u03,t04,d,8.0,3,2bhk,1055.0,occupied,2015.0,v1.0.0
t04-f08-u04,t04,d,8.0,4,2bhk,847.0,occupied,2021.0,v1.0.0
t04-f08-u05,t04,d,8.0,5,2bhk,1183.0,vacant,2012.0,v1.0.0
t04-f08-u06,t04,d,8.0,6,1bhk,681.0,occupied,2001.0,v1.0.0
t04-f08-u07,t04,d,11.0,7,1bhk,632.0,occupied,2002.0,v1.0.0
t04-f08-u08,t04,d,8.0,8,1bhk,879.0,occupied,2008.0,v1.0.0
t04-f09-u01,t04,d,9.0,1,3bhk,1531.0,occupied,2003.0,v1.0.0
t04-f09-u02,t04,d,9.0,2,3bhk,1613.0,vacant,2016.0,v1.0.0
t04-f09-u03,t04,d,9.0,3,2bhk,1122.0,occupied,2011.0,v1.0.0
t04-f09-u04,t04,d,9.0,4,2bhk,1036.0,occupied,2017.0,v1.0.0
t04-f09-u05,t04,d,9.0,5,2bhk,936.0,occupied,2013.0,v1.0.0
t04-f09-u06,t04,d,9.0,6,1bhk,427.0,occupied,2006.0,v1.0.0
t04-f09-u07,t04,d,9.0,7,1bhk,665.0,occupied,2011.0,v1.0.0
t04-f09-u08,t04,d,9.0,8,1bhk,655.0,occupied,2020.0,v1.0.0
t04-f10-u01,t04,d,10.0,1,3bhk,1652.0,occupied,2001.0,v1.0.0
t04-f10-u02,t04,d,10.0,2,3bhk,1408.0,occupied,2008.0,v1.0.0
t04-f10-u03,t04,d,10.0,3,2bhk,981.0,occupied,2004.0,v1.0.0
t04-f10-u04,t04,d,10.0,4,2bhk,1174.0,occupied,2009.0,v1.0.0
t04-f10-u05,t04,d,10.0,5,2bhk,924.0,occupied,2022.0,v1.0.0
t04-f10-u06,t04,d,10.0,6,1bhk,648.0,occupied,2003.0,v1.0.0
t04-f10-u07,t04,d,10.0,7,1bhk,414.0,occupied,2020.0,v1.0.0
t04-f10-u08,t04,d,10.0,8,1bhk,522.0,occupied,2022.0,v1.0.0
t04-f11-u01,t04,d,11.0,1,3bhk,1362.0,occupied,2009.0,v1.0.0
t04-f11-u02,t04,d,11.0,2,3bhk,1764.0,occupied,2000.0,v1.0.0
t04-f11-u03,t04,d,11.0,3,2bhk,982.0,occupied,2013.0,v1.0.0
t04-f11-u04,t04,d,11.0,4,2bhk,747.0,occupied,2007.0,v1.0.0
t04-f11-u05,t04,d,11.0,5,2bhk,1130.0,occupied,2003.0,v1.0.0
t04-f11-u06,t04,d,11.0,6,1bhk,636.0,occupied,2003.0,v1.0.0
t04-f11-u07,t04,d,11.0,7,1bhk,478.0,occupied,2015.0,v1.0.0
t04-f11-u08,t04,d,11.0,8,1bhk,549.0,occupied,2016.0,v1.0.0
t04-f12-u01,t04,d,12.0,1,3bhk,1479.0,vacant,2013.0,v1.0.0
t04-f12-u02,t04,d,12.0,2,3bhk,1694.0,occupied,2015.0,v1.0.0
t04-f12-u03,t04,d,12.0,3,2bhk,824.0,vacant,2011.0,v1.0.0
t04-f12-u04,t04,d,12.0,4,2bhk,982.0,occupied,2004.0,v1.0.0
t04-f12-u05,t04,d,12.0,5,2bhk,896.0,occupied,2006.0,v1.0.0
t04-f12-u06,t04,d,12.0,6,1bhk,660.0,occupied,2023.0,v1.0.0
t04-f12-u07,t04,d,12.0,7,1bhk,469.0,occupied,2002.0,v1.0.0
t04-f12-u08,t04,d,12.0,8,1bhk,541.0,occupied,2013.0,v1.0.0
t04-f13-u01,t04,d,13.0,1,3bhk,1548.0,occupied,2016.0,v1.0.0
t04-f13-u02,t04,d,13.0,2,3bhk,1473.0,occupied,2000.0,v1.0.0
t04-f13-u03,t04,d,13.0,3,2bhk,844.0,occupied,2023.0,v1.0.0
t04-f13-u04,t04,d,13.0,4,2bhk,852.0,occupied,2018.0,v1.0.0
t04-f13-u05,t04,d,13.0,5,2bhk,996.0,occupied,2021.0,v1.0.0
t04-f13-u06,t04,d,13.0,6,1bhk,650.0,occupied,2004.0,v1.0.0
t04-f13-u07,t04,d,13.0,7,1bhk,628.0,occupied,2017.0,v1.0.0
t04-f13-u08,t04,d,13.0,8,1bhk,647.0,occupied,2011.0,v1.0.0
t04-f14-u01,t04,d,14.0,1,3bhk,1540.0,occupied,2017.0,v1.0.0
t04-f14-u02,t04,d,14.0,2,3bhk,1756.0,occupied,2012.0,v1.0.0
t04-f14-u03,t04,d,14.0,3,2bhk,933.0,occupied,2010.0,v1.0.0
t04-f14-u04,t04,d,14.0,4,2bhk,1145.0,occupied,2006.0,v1.0.0
t04-f14-u05,t04,d,14.0,5,2bhk,1057.0,occupied,2007.0,v1.0.0
t04-f14-u06,t04,d,11.0,6,1bhk,692.0,occupied,2012.0,v1.0.0
t04-f14-u07,t04,d,14.0,7,1bhk,519.0,occupied,2013.0,v1.0.0
t04-f14-u08,t04,d,14.0,8,1bhk,422.0,vacant,2010.0,v1.0.0
t04-f15-u01,t04,d,15.0,1,3bhk,1684.0,vacant,2022.0,v1.0.0
t04-f15-u02,t04,d,15.0,2,3bhk,1590.0,occupied,2012.0,v1.0.0
t04-f15-u03,t04,d,15.0,3,2bhk,1039.0,vacant,2020.0,v1.0.0
t04-f15-u04,t04,d,15.0,4,2bhk,879.0,occupied,2015.0,v1.0.0
t04-f15-u05,t04,d,15.0,5,2bhk,1193.0,occupied,2001.0,v1.0.0
t04-f15-u06,t04,d,15.0,6,1bhk,464.0,occupied,2016.0,v1.0.0
t04-f15-u07,t04,d,15.0,7,1bhk,569.0,occupied,2003.0,v1.0.0
t04-f15-u08,t04,d,15.0,8,1bhk,625.0,occupied,2003.0,v1.0.0
t04-f16-u01,t04,d,16.0,1,3bhk,1738.0,vacant,2014.0,v1.0.0
t04-f16-u02,t04,d,16.0,2,3bhk,1215.0,occupied,2023.0,v1.0.0
t04-f16-u03,t04,d,16.0,3,2bhk,879.0,occupied,2013.0,v1.0.0
t04-f16-u04,t04,d,16.0,4,2bhk,1145.0,vacant,2020.0,v1.0.0
t04-f16-u05,t04,d,16.0,5,2bhk,1196.0,occupied,2004.0,v1.0.0
t04-f16-u06,t04,d,11.0,6,1bhk,438.0,vacant,2015.0,v1.0.0
t04-f16-u07,t04,d,16.0,7,1bhk,535.0,occupied,2010.0,v1.0.0
t04-f16-u08,t04,d,16.0,8,1bhk,603.0,occupied,2020.0,v1.0.0
t04-f17-u01,t04,d,17.0,1,3bhk,1282.0,occupied,2011.0,v1.0.0
t04-f17-u02,t04,d,17.0,2,3bhk,1746.0,occupied,2012.0,v1.0.0
t04-f17-u03,t04,d,17.0,3,2bhk,1188.0,occupied,2010.0,v1.0.0
t04-f17-u04,t04,d,17.0,4,2bhk,1020.0,vacant,2022.0,v1.0.0
